essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
7301	3	"The features of the setting stronger, effect the cyclist's journey to Yosemite. The features of the land;in, and hills, the fact that it is desert, and the setting in the middle of june also effect this story.The dry and hills land is a huge factor for the main character. Because if is hilly, he has to work twice as hard. The land is dry, so he his thirsty and has no where to get anything to drink.The land is also desert, so there is no where he can go for help or to get food, water, or civilization. He believes that he is not going to make it. The text explains in paragraph !!, "" the growing realization that i could drop from heatstroke on a goregous day on June simply because i listened to some gentlemen who hadn't been off their porch in decades, caused me to laugh"" The setting plays a huge role in the story. It is hot, dry, and deserted this out effects the main character and journey."	3.0	3.0		3.0																					
7302	3	The cyclist in the essay Rough Road Ahead: do not exceed posted speed limit feels discouraged and dehydration because of the setting. Near the beginning, after viewing the first stop which consisted of a few broke buildings and some rusted pumps he states “This sight was troubleing,” He also feels dehydration when he reaches the pumps and finds the produce “A tar like substance oozed out, followed by blackish water”. Also as he is pedaling he sees a sign that says do not exceed 55 miles per hour. He	3.0	3.0		3.0																					
7307	3	The setting of a situation can affect a person both mentally and physically. This is evident in @PERSON1 “Do not Exceed Posted speed Limit.” The cyclist is unaffected, for the most part until the directions he was given by “a collection of old timers who haven’t left the confines of their porches since Carter was in office.” takes him over terrain not suitable for biking. Prior to following the men’s directions, the setting was enjoyable a made for an easy ride a reader knows this because the cyclist is confident. For example, he says “The sun was beginning to beat down, but I barely noticed it. The cool pines and rushing rivers of yosemite had my name written all over them.” This confidence begins to depleat as the cycling gets harder. For example, the cyclist says “sometimes life can feel so cruel.” after he hits rolling hills and a sign warning of rough road and not exceeding the speed limit. The cyclist became disappointed and wanted to give up because he couldn’t even reach that limit. However, he’s determined and pushes through to reach a shop. This gives a sense of satisfaction and confidence. So in conclusion setting can have a powerful affect on mood or motivation.	3.0	2.0		3.0																					
7309	3	How the setting changes the mood of the cyclist is that what he sees pretty much discribes how he feels. Like he starts off with strong less and a smile on his face. Then he comes to the first town which was a ghost town, that didn't really dampen his spirits because when he sees it he laughs. Also when the setting changes so does his confidence in the old men's direction giving. Like at the first town he still has confidence in what they told him. Then he notices that it starting to get hotter but that doesn’t change his mood much. @NUM1 miles later comes top a fork in road with rusty water pumps and a ran down car all that makes him less confidence in water level. Then he realizes the next town is a long way away so he losse more confidence and gets more worried about water. Then the flat road is replaced with rough road so his mood goes down more. Then at last he goes to a fishing store and so he gets water and his spirits go way up. Here is how the setting affected his mood.	2.0	3.0		3.0																					
7315	3	The features of the setting greatly affect this cyclist. At first he is fine riding along the old-timers “shortcut” as he states that “things began well enough. I rode into the morning with strong legs and a smile on my face.” But what he didn’t know was this was the beginning of a very rough day. He arrived at the first “town” which was a ghost town. He wasn’t overly worried yet but at about sixty miles in on his journey he came to a ramshackle shed, several rusty pumps, and a broken down corral. The cyclist explains how he had drank a lot of his water and was in need of some. He tried the pumps but he explains how “a far like substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees.” A couple miles later he came to a highway sign that read ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT. The cyclist continued on desperate for water. He even came across a snake. He was now fearing a heat stroke. He came to an abandoned grape juice factory and hung his head. The cyclist then was almost completely dehydrated from the long, tiring bike rid. The cyclist was sure he was going to die from dehydration or a heatstroke that this terrible ride had caused. He finally came to a shop a drank from the sink. So this ride was torturous due to the setting.	3.0	3.0		3.0																					
7319	3	"The features of the setting affect the cyclist by making him dehydrated, troubled, and relieved. The cyclist is dehydrated because of the horrible heat. He says “the growing realie at von that l would drop from heatstroke on a gorgeous day in June.” This means that the heat is a treat to him and would cause him to become dehydrated and have heatstroke. The cyclist is troubled by the scarce sourroundings. ""a corral that couldn’t hold the lamest mule.” He is getting worried because there is no one around and his directions are starting to sound wrong. The cyclist is relieved by the water from the sink. He had the “overwhelming urge to seek out Gary and Wilber, kiss them.” This means that that he is so relieved that he has finally found water and he wants to thanks the owners of the bait shop for providing it."	3.0	3.0		3.0																					
7332	3	The features of the setting affect the cyclist in these ways. The cyclist was very hot. “wide rings of dried sweat circled my shirt and the growing realization that I could drop from heartsroke on a gorgeous day in June.” The towns that passed through that were supposed to have people were in fact deserted. His ride ended up being even harder than it would have been. This is how the features of the setting affect the cyclist.	2.0	2.0		3.0																					
7335	3	One of the biggest problems that the author faced in his essay was his surroundings. The setting of the story in Yosemite provided many obstacles such as the vastness of the park, the summer heat, and the fact that many places had been abandoned. The summer heat was the biggest problem for the cyclist. He had to bike many miles, but he only had limited supply of water. Eventually, his water supply began to run low, which increased his determination to find the next town before he collapsed. It is this determination which moves him from ghost town to ghost town and keeps the story moving. Another big problem was the vastness of Yosemite National Park, which he was biking through. Any wrong turns (which he took, thanks to the direction he was given) could get him lost and thrown off track for a very long time. It was his confusion as to where the next time was that kept him biking, with difficulty and made for an interesting story. An example of the vastness of the park was when he quote, “About forty miles into the pedal, I arrived at the first ‘town.’ This place might have been a thriving spot at one time-say, before the last world war-but on that morning it fit the traditional definition of a ghost town.” This quote shows that even after many miles, he hadn’t seen a sign of anyone living, which would have increased his desperation to keep looking for civilization.	3.0	3.0		3.0																					
7336	3	In ''Do Not Exceed Speed Limit,'' by Joe Kurmaskie, the author depicts the vivid details of the setting and how they contribute to the cyclist’s condition. For example, the author wrote “Over one long, crippling hill, a building come into view. I wiped the sweat from my eye” The way the author described the hill as “crippling” should how much energy it was taking away from the cyclist. Another quote that contributed to the cyclist’s journey was, “that smoky blues tune ''Summer time” rattled around in the dry honeycombs of my deteriorating brain.” This expressed how dehydrated the summer heat way making him. I believe the author used modifying details to support the description of the cyclist’s condition. I think the description of the setting enhanced the reader’s perception of the cyclist’s journey.   	3.0	2.0		3.0																					
7344	3	The features of the setting in, “Rough Road Ahead” negatively affect the cyclist. In the California desert, water is everything. If you run out of water then you might as well have run out of life. Without water, dehydration kicks in and it affects not only your body, but your mind too. The cyclist only had a limited amount of water with him when he started. ”I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June.“ Through the deserted towns he came across, he searched for a source of water but found none that were useable.” When I tried a drop or two ,it had the flower of battery acid.” @CAPS1 feature was the heat. It began to mess with his mind and take toll on his body quickly.” I wiped the sweat from my eyes to make sure it wasn’t a mirage” He worned about heatstroke and his bodys need for water throughout the entire trip. Finally, in the deserts of California, wildlife can affect you. The cyclist was using a path that nature had claimed  and was not traveled often by people “ crossed my path and a ridiculously large snake blocked the majority of the pavement.” As you can see, the cyclist was negatively afftected by the features of the setting in, “Rough Road Ahead.”	3.0	3.0		3.0																					
7354	3	The features of the setting affect the cyclist’s attitude towards the old men. Since the cyclist listened to the old mens directions he was furious with himself. Seeing that the last attempt of direction had caused the cyclist to become nearly delicious, the setting had added severly to the problem. The beating sun and high desserts in California in the middle of June made the cyclist dehydrated and tired. When he come to a rusted water pump “black tar oozed out, you can picture the cyclist as furious and anxious and of course thirsty. The rough terrain and tumble weeds had caused the cyclist to feel skeptical of his decision to follow the old mens-directions.	3.0	2.0		3.0																					
7355	3	The cyclist in “Rough Road @CAPS1; Do Not Exceed Posted Speed Limit” starts off in the “serenity of an easly summer evening” taking road advice from old-timers. At first when the sun was beating down on him, he didn’t mind; the thoughts of Yosemite kept him determined. Later however, his determination was fading as he realized that his “short cut” was not so short after all. The “high deserts of California in June” and the terrain changed furthered his dehydration and need to find water. The emptiness of his surrounding with “no one in sight, not a building, car, or structure of any kind” made him focus on the horizon and tell himself that if he made it there, the he’d be alright. Finally, a building came into view. The hope he got from this gave him strength to move on. Ironically it was an abandoned building. The cyclist describes it as a “Welch’s Grape Juice factory and bottling plant.” @CAPS2 this he had lost hope and hung his head. Believing he was going to die, the cyclist got back on his bike. Driving away from the factory, he saw a sight of a fish camp and immediately regained hope. Going there, he regained his strength and learned his lesson, never take road advice from other people.  	3.0	3.0		3.0																					
7361	3	The cyclist see his journey affect by a succesion of events that will make his journey trave?? every time more difficul and difficult. One of the first errors his makes is take advice from people that have no clue of where there are at. @CAPS1 (I shouldn't have done was let them have a peek at my map.) The temperature of the desert also influenced him (I was travelling through high desert of California). The  cyclist also finds his' self with a combination of emotions at times he thinks he is going to past away and at times he believes he will be fine. (@CAPS1 @NUM1) As i stumbled into a rather modern bathroom and drunk deeply from the sink, I thought i had a over whelming wigs to seek Gary.	2.0	3.0		3.0																					
7364	3	In the story the cyclist is on a bike ride to @LOCATION1. He has a new map is doing very well, until he asks these old men the best way to get there taking less time and by getting these faster a.k.a a short at. He takes there directions and feels good abut it. But soon things change, he experiences new terrain and it becomes much harder. The type of setting that he faces are steep hills, speed limits that he can’t exceed, dry hot temperature, and he has no water. All these features combine together to make the situation worse. While he is experiencing these things he feels like he is going to die and feels like giving up. But eventually he finds someone and doesn’t ask for directions. So the lession is don’t take directions from a stranger unless your willing to face the unexpected. 	3.0	2.0		3.0																					
7366	3	The settings affect the cyclist in many ways on the way to Yosemite. Well for one when he took the shortcut, one thing that already made it difficult was that it was June, and he’s out in the desert. Also it says how he went to a couple towns that were deserted so there was no way to replenish his water. It says, “I pumped that handle for several minutes, but the water wouldn’t cool down. When I tried a drop or two, it had the flavor of battery acid.” @CAPS1 thing about his setting that changed was the hills.  But once he came to a bait shop, the old man asks  him if he  knows the best way to get to Yosemite, and he responds, “yes- sir: I own a very good map.” @CAPS2 by this he’s understood that the best way to travel anywhere is the path or road he knows because he’ll know what to expect. This is how the setting changed.	3.0	2.0		3.0																					
7371	3	The features of the setting affect the cyclist in the the short story “Do Not Exceed Posted Speed Limit” The getting of the story is, “a reservoir campground outside of @CAPS1, California” during the early summer. Being the early summer in souther California, the temperatures are going to be hot. And the main character, who is a cyclist and is doing a lot of physical activity, is a going to sweat a lots. The temperature and excessive sweating cause the cyclist to drink a lot of water. The water runs out and we are now it our conflict. The setting also reads the main character to his resolution of the conflict. Being by a reserveir, fishing is going to be a popular activity. A bait and tackle shop would be the perfect business to have, since there who is at bait and tackle shop, the cyclist could go inside a quinch his thirst. Therefore, the setting of the story affect affects the conflict and the solution.	3.0	3.0		3.0																					
7372	3	The cyclist decided to ride to Yosemite National Park during a hot summer day in California. His first instincts was to use a perfectly good map that was up to date. Then he started having a conversation with some old me who decided that they would tell him a short cut they took back in the day. The cyclist decided to take the old’s men’s short cut through the desert with one meschy bottle of water. It was really hot out side and the sun was scorging down on his back while he was riding his bike. This made him hotter than he ??? and there was no shade are place for him to top and get some water. This made the trip harder for him because now he was focused on finding water and not on his ride. The settings of the cause effected the cyclist in many ways he was not prepared for the route, and the route he took was not biker friendly. If he would have took the route that was on the map then he would have know where he was and his ride would not have been affected by thoughts of slowing down to put rocks in the moth to reserve water or thoughts of finding water he would 	3.0	3.0		3.0																					
7373	3	"The cyclist a had rough time. The elements were against him. It was dry and hot and he had no water. In the text it says,""The water bottles contained only a few tantalizing sips. ""This shows that he had hardly any water, and what he did have would only make him thirster. ""@CAPS1 weeds crossed my path and a ridiculously large snake. ""It was obviously not and the quote maker you visualize a desert or colorado. The man was no one in sight not a building, car, or structure of any kind. He was saving up his energy and his water. He was starting to go a little crazy. The hills were killer for him, in the text it says ""over one long, crippling hill."" This show you now rough the conditions were because he told us in the begining that he is a cyclist. The biker hell a very rough time and the setting definity effects this. "	2.0	3.0		3.0																					
7381	3	The setting affects the cyclist in many ways. It makes him feel hopeful, determined, alone, and completely exhausted. The desert- like terrain leaves him feeling very tired and thirsty. The bumpy road is hard to pedal over, and the endless stretches of land make him feel as if the next town is years away. While travelling, the cyclist recalls “At some point, tumbleweeds crossed my path and a ridiculously large snake . blocked the majority of the pavement in front of me” (Kurmaskie, @NUM1).The tumbleweeds are a symbol of dry desert death. They remind the cyclist he is completely alone in a vast stretch of sand and rocks. Were the snake in the path to poison him he’d not only under the beaty sun until some other unfortunate cyclist found him. However, later on when he sees the sign for Gary and Wilber’s fish camp, the hope is restored back to him. He is yet again determined because waiting somewhere near is the water he needs to keep him alive. In the end, the setting helped him to safely feel the hope deep inside of him.	3.0	3.0		3.0																					
7387	3	The features of the setting affected the cyclist in many ways. They affected his confidence, his energy, and his determination. In the beginning of the essay the cyclist is very confident. This is show when he says.” The cool pined and rushing rivers of yosemite has my name written all over them. This shows confidence because he knows he can make it to yosemite.When he runs out of water he begins to lose confidence and thinks he way die. Since he ran out of water because of the heat, his energy is also dropped. You know he’s running out of water when he says.“The water bottle contained only a few tantalizing sips.” @CAPS1, after lose of water and confidence; he actually had higher determination to make it to Yosemite. This is human nature because our bodies when into survivor mode and become determined to survive. As you can see the cyclist was affected in many ways by the features of the setting.	3.0	2.0		3.0																					
7389	3	In the story “Rough Road Ahead Do not exceed posted speeed limit,” the cyclist is affected by features of the setting. In the story it says “The sun was beginning to beat down. “This quote means that it was getting hotter and this was going to make it harder for the cyclist to ride. Another quote that states that the features of the setting affects the cyclist is “Flat road was replaced by short, rolling hills.” This means that the cyclist is cold not only going to have to deal with the heat, but he is also going to have to side-over hill after hill. Eventhough they @MONTH1 be small, rolling hills, it still takes alot of energy out of you to ride up and down hills repeatedly. A third quote that shows the setting affecting the cyclist is “I got down on my hands and knes, walking the handle of the rusted water pump with all my strength. A tar like substance oozed out, followed  by brackish water feling somewhere in the neighborhood of two hundred degrees “this quote means the cyclist is so desperate to get water, that he uses his small amount of strength left to try and get some water. When he finally does get some water, it first come out as an ooey substance then the water come out really hot. In conclusion, these have been examples of how the cyclist was affected by features of the setting. 	2.0	3.0		3.0																					
7391	3	The features of the setting affect the cyclist greatly because there was tough terrain. The heat had affected him greatly as well. He seemed that every where he would go, he couldn’t find anything, no buildings or people until he got that one town. In the story, “Rough Road Ahead;Do Not Exceed Posted Speed Limit,” the cyclist qoutes.“At same point, tumbleweeds crossed my path and a ridiculously large snake.” @CAPS1 your bike on the middle of the desert, not knowing which way to go and only seeing  harsher conditions can only give you no hope .He soon almost ran out of water only made things worst.The sun beating down on him and his mind playing tricks on him also, so with the cyclist , settings had alot to do with his journey.	3.0	3.0		3.0																					
7392	3	The features the cyclist experianced during his ride affect his body and mind. At first the cyclist was on flat graund, drinking plenty of water and without fear. But when he came to his second town, he became ton on water. This troubled him, but he was optomistic telling himself “the next town was only eighteen miles.” After this the road was replaced by short, rolling hills.” this started to trouble him. Dehydration started to set him and every hill was a challenge. Once out of water he sucked on pebbles and hopped it would “take your mind off of thirst.” When he finally made it, he was so relieved. Everything from dehydration, wich affects the body to lozing hope affected the cyclist on his ride	3.0	2.0		3.0																					
7396	3	In ‘Rough Road Ahead” by Joe Kurmaskie the main character faces a lot of trouble. First people give him the wrong directions. But, worst of all he has to travel a lot of mile on a bike through extreme temperatures. Going up and down hills and pedaling really hard. He doesn’t even have any cool water. As the character says, “…followed by brackish water feeling somewhere in the neighborhood of two hundred degrees (kurmaskie @NUM1). That kind of water didn’t help him either. It didn’t quench his thirst because it was so hot, he said it tasted like battery acid. But, finally he worked up his confidence and kept pedalig till he found a fish camp that had a bathroom with a sink that had cool water. Then he headed off to Yosemite and didn’t take anyone’s advice.	3.0	2.0		3.0																					
7401	3	Setting in “Do Not Exceed Posted Speed Limit” really determines how the story turns out. The setting was in deserted areas, the desert, and even roadways. In the desert, there is no water making the cyclist become dehydrated. without water, he thought he was going to die. In the road areas, the speed limits was extremly high fifty-five miles per hour. This would not be good since he is doing  “ a water-depleting @NUM1.” When he finds areas that are abandoned, these are water pumps, but the liquid that comes out @MONTH1 be water, but it tastes like “battery acid.” Setting can affect alot in the story. Without this setting, the story would be alot different than it is now.	3.0	2.0		3.0																					
7405	3	The features of the setting affect the cyclist a lot. First is the emptiness, the feeling that he is all alone. Nor a car, person  or building in sight. The fact that if something were to happen then there would be no way of telling anyone. That it would be along while before  anyone would be able to  find him. Nor that  might ecase some, But I think dalved him even more. It gave him that extra boost of energy that seems  to have come out of nowhere. Then there is the type of animal. The desert environment is very, unforgiving. The sun beats down like your only person on the plannet. The lack of water the food that it hasn’t rained in decades. The never ending, @CAPS1 road. The ups and downs and all the animals that await him. The fact that if he stops at all, ever, then a snake could easily bite him and that would be the end of it. These extreme conditions and the harsh environment that is explained in the text has alot to do with the cyclist and affects him a great deal.  	2.0	3.0		3.0																					
7407	3	The countries of the setting that had the most effect on the cyclist were the deserts and hills. The author tells us first of his depleting water supply as he journeys through the high deserts of California in June. “The hills had a major effect on him because the intensive host that any desert contains, with this heat, his limited water, and the fact that it was June. I’m sure the author was most a happy person traveling within his intensive journey. Another misfortune that the author explains is the touring changing.” That road was replaced by a host rolling hills. “With my own experience, I know these cannot be a worse kind. Tall steep hills are a difficult climb, but your a living house the luxurious most to cool. In his mind too with, the author’s “Short, rolling hills”, the climb gets more miserable with every hill, and the coast down the other side barely cools your bare skin, leaving your thiving soul to continue in this dep pain. I’m sure the cyclist was experiencing a burned out spirit after just a few of those deadly hills.    	3.0	3.0		3.0																					
7410	3	"The features of the setting extremely affect the adjust in the ride to the meet town. It was bad enough that the adjust the out of water but on top of that by faced, rolling wills, makes and hard road condition all of these setting played a huge will in the cyclist puformance, ""it motued the terrain changing. that way was replaced by that rolling hills."" He also says ""tumbleweed around my matt and a includesouly change snake it really did look like a demand luck blocked the majority of the movement in front of me. These setting made it difficult for the adjust to reform because the hills snakes and tumbleweed disturbed the adjust to advanced in the ride. He ran out of water no it was hard to reduce up will and the night of a deadly snake made the adjust named and worked to the difficulty of pufornenance for the cyclist"	2.0	3.0		3.0																					
7413	3	The features of the setting in “DO NOT EXCEED POSTED SPEED LIMIT” affect the cyclist in a negative way. The terrain goes from being very mild to rough and rolling. Considering that the author does not know the layout of this terrain very well, he begins to struggle. The author is very unsure of where to go and begins encountering obstacles such as, tumbleweed, snakes and lack of water. The fact that the author is running out of water, makes continuing on a very stressful. He is worried that he will die of dehydration before he ever reaches Yosemite National Park. Finally, with much strength and determination, he reaches a fish a Fish camp. He is able to fill his water supply and regain his strength before pressing on.	3.0	2.0		3.0																					
7415	3	The features of the settings affects the cyclist a lot in the passage called  “Rough Road Ahead: Do not Exceed Posted Speed Limit”. Cyclist are in very good physical shape. They can cycle for along time; however, weather can affect the cyclist. This happened in the passage. The cyclist was determined and confident he could make this journey. “I would conserve my water and go inward for an hour or so- a test of my inner spirit. Even though he had confidence the features of the setting affected the cyclist. “Tumbleweeds crossed my path and a ridiculously large snake….”. “The water bottles contained only a few tantalizing sips”. The cyclist was tired and exhausted. The weather and terrain had worn him down. The weather can change my level of ability sometimes. I love to play basketball outside. When it is hot and humid out I can’t play as long. The features of a setting can clearly affect people.	3.0	2.0		3.0																					
7417	3	The settings affect the cyclist in more than one way. These ways are that he is running out of water, he might become dehydrated and he is unsure of the path he is on. With him running out of water, he is in real trouble. Because of the lack of water, not only might be die but he begins to see mirages. His lack of water eventually leads to dehydration and he become uneasy about things. For example; in the text it says that he staggered into the store. Because he is unsure of the path he is on, he begins to panic a little. Panicing isn’t good especially considering that he is running low on water and is becoming dehydrated. Panic can’t help to solve anything. The setting is in a dessert so he needs lets of water, which he runs low on. Desserts are extremly hot which causes a person to become dehydrated or die. Desserts have little shade, if any; and they have rough weather as well as rough landscape. For example, they’re landscape is mostly all hot sand. Therefore, the setting does affect the cyclist.	3.0	2.0		3.0																					
7419	3	"In the story “Rough Road Ahead” the features of the setting affect the cyclist. At points the setting mode the author feel depressed and sad and at other times, happy and joyful. For example, the cyclist was pedaling and pedaling with nothing in sight. In twenty miles he saw camp ?? a ?? that he was thirsty and had holes. When he pumped the water, no  come out. These part of the setting gave the cyclist a bad affect. The cyclist gave ""teaches life can be so cruel"" He obviously had a bad effect if he thought life was being cruel At some point in the story the setting be a good affect on the reader. He is able to die of thirst when he sees a bait shop. This puts the cyclist in a good mood because he said “my troubles thirst and feels he all behind me” different settings in the story gave the author a different affect. "	2.0	3.0		3.0																					
7420	3	The setting affected the cyclist because the terrain you ride on can determine how you ride. For instance when you have hills and dry weather like they did when it said “flat road was replaced by short, rolling hills” The one easy terrain was now made more difficult and only added to his frustration and his dehydration from having no water. Also the heat contributed plenty and it was there the whole time.  Sometimes he didn’t seem to notice or feel it but it was there and it was taking energy from him: Like when it said, “The sun was beginning to beat down, but I barely noticed it.” He didn’t know it but that took from him so he drank more water and that affected his ability to take enough to complete the ride.	3.0	3.0		3.0																					
7424	3	"The features of the setting affect the cyclist in many ways. He always kept his head up and was determined to make it to his destination. The first problem was when he came to the “fork of sorts” as he put it. He needed more water, but the pumps were rusty and all he could get out of them was a tarlike substance followed by blackish water. He tested it, hoping it was better than it looked, but it wasn’t. It tasted like battery acid. He was very thirsty, but had to move on, looking for another water supply. Another problem that occured was, while he was becoming dehydrated more & more by the minute and unsteady on his bike, a huge snake lay across the road. He had to slowly maneuver around it, though it was hard, he was successful and continued down the road. The third ""obstacle"" he ran into was he was so thirsty and finally had a chance for a drink, when to his dissappointment, he found an old abandoned welches grape juice factory. As nervie and upsetting as it was, he continued to move on, still determined to make it to his destination. He finally came up to a fishing supply store where he was able to take a break and get a nice drink! Even though the setting was tough, teasing, and ironic, the man made it through and still with a smile on his face."	3.0	3.0		3.0																					
7428	3	The setting of the cyclist clearly influences his mood. From the beginning to end, the outside world reflects the tormils in his head. This is evident in the beginning reservoir, empty desert, hills the Welch factory, & finally the fish camp. The reservoir is a heven, @NUM1 safe ground that contains everything the men needs. He is feeling optimistic, ready & eager to follow advice of old men. He first hits a ghost town, which is foreshadowing a dangerous future. He passes through still with a level head. He comes to a water pump that gives him battery acid. This is wher the mood shifts. He suddenly describes his setting as “the high deserts of California.” The sun is boiling down & water is running low. His hopes start to drop. When the “flat road was replaced by short, rolling hills,” it reflects the turmoil in his head. The terrain is harder the chances of his survival lessons. When he crosses a snake, it suggest even more despair. It finally climaxes at the Welch factory. How ironic, it is an abandoned juice factory. This is lost hope. When he finally arrives at the fish camp, he is relieved to be alive & is uplifted. The cyclist has made it. It is clear the setting has affected the cyclist.	3.0	3.0		3.0																					
7429	3	The features of the setting affect the cyclist in many ways. He is riding his bike along the road and encounters a dilema.”… @CAPS1 weeds crossed my path and a ridiculously large snake. Blocked the… pavement in front of me.” He had to stop and into by the snake which showed him down and freaked him out. He had problems with thirst already and had to deal with a snake that “really did look like a diamondback.” @CAPS2, he sees a building up ahead and discovers that it’s a walrus Grape Juice factory. He thought that is might have some water but realized it was abandoned. Relating to his thirst, before he left he grabbed some pebbles.” I’d read once that sucking on stones helps takes your mind off thirst by allowing what spit you have left to circulate.” * @CAPS3 he came across a fishing camp and received instructions on how to go on. This affected him because he @CAPS3 got to a secure place and got proper directions and will learn from his mistake of listening to the older men at the beginning. The features of 	3.0	2.0		3.0																					
7435	3	'Not two miles into this next section of the ride, I noticed the terrian changing. Flat road was replaced by short, rolling hills'' (Kurmaskie @NUM1). When the cyclist realized the terrain was becoming difficulty he become more ignorant and hopeless. ''Wide rings of dried sweat circled my shirt; and the growing realization that I could drop from heatstroke on a gorgeous day in June simply because I listened to some gentlemen who hadn't been off their porch in decades caused me to laugh. it was a sad, hopeless laugh'' (@NUM1). He wasn't goig to die, die but even though he was struggling, he made a big deal out of it. Unfortunately, the man lived. He would live on, telling people not to listen to old men. ''Never accept travel advice from a collection of old timerd who haven't left the confines of their porches since carter was in office'' (@NUM3). He was on a long, hot raod, and he started taking stabs at the old men ''I made a mental note to change that paragraph'' (@NUM4) The man was not forced to take direction from the old man. In his selfishness to cut back thos trip of only a few rough terrain, heat, and dehydration caused him to be hopeless,angry, and he felt sorry for himself.	3.0	3.0		3.0																					
7443	3	THE FEATURES OF THE SETTING AFFECT THE CYCLIST BY IT BEING SO HOT OUTSIDE THAT HE COULD HAVE HAD PASSED OUT AND DIED. ALSO HE SAW A SNAKE THAT SCARED HIM TO DEATH BUT HE PASSED THE SNAKE. ALSO HE SAW A BUILDING THAT COULD PROBABLY HELP HIM BUT IT WAS ABANDONED,IT WAS A WELCH FACTORY THEN AS HE RUNS FURTHER DOWN HE SAW A FISH PLACE AND WENT TO THE BATHROOM TO GET SOME WATER then somebody asked him where he was going and they tined totzy him but he still had his map so he decided that he was going to use it instead of listening to other people.	2.0	3.0		3.0																					
7444	3	In the story “Rough Road Ahead” a cyclist takes some out of rate information from a couple of old guys as he went along following there directions he found out that there directions were out of rate and at points dangerous. Also the setting didn’t help because he was in a desert with ghost towns and it was very hot it didnt help him believe he was going to make it out alive. For example in the story when he enters the  fork in the road it says he found “several rusty pumps,” and “one ramshackle shed.” This probably didnt help him because he didn’t have alot of water left and it was really hot and he was losing confidence in himslef that he went get out and there were rusty pumps so he couldn’t get any water that was good. Also in the story it says that “There was no one in sight, not a bulding, car, or structure of any kind” and that setting affected him because in this part in the story he has cycled for a while and he has no water left and he is getting very exhausted a almost has no energy. Also it decreased his hopes because it says there wasnt a building, or a car anything so it was pretty, much a empty dessert that he was stuck in and he thought he wouldn’t setent of the dessert alive. In conclusion in the story “Rough road ahead” the setting in the story didn’t help the cyclist in his hope or confiendce of setting out because the setting was very abanded and also it was very hot and it didn’t help that he was in a desert.	3.0	3.0		3.0																					
7449	3	The features of the setting affect the cyclist in a few ways. Early in the essay, the syclist states he “enjoyed the serenity of an early-summer evening and some lively conversation with these old codgers.” The cyclist was enjoying himself and the  atmosphere, but then the mood changed quickly to doubt when he didn't listen to the “collection of old-timers who havent left the confines of their porches since Carter was in office“ and his depleting water source quickly became a cause for concern. Doubt was soon followed by @CAPS1 when he saw the sign for Gary and Wilber’s Fish camp and was able to get a drink from the bathroom foucets @CAPS1 was then followed by satisfaction when he “promised himself right then that he'd always stick to [the very good map] in the future.   	2.0	3.0		3.0																					
7453	3	THERE ARE VAST FEATURES IN THE SETTING THAT AFFECTS THE CYCLIST. IN SEVERAL WAYS ONE FEATURE WOULD BE THE “SUN BEGINNING TO HEAT DOWN,” AS THAT MADE THE CYCLIST HOT AND THIRSTY. THE THIRSTY-NESS REDUFROM HIM TO USE HIS LIMITED SUPPLY OF WATER. SO THE SUN WAS ABLE TO EFFECT HIM A COUPLE OF WAYS. ANOTHER FEATURE THAT CAUSED SOME PROBLEMS FOR THE CYCLIST WERE THE RUN DOWN “GHOST TOWNS” THAT CONSISTS OF “RAM-SHACKLE SHEDS” AND “SEVERAL RUSTY PUMPS.” THESE FEATURES LED THE CYCLIST TO FEEL HOPELESSNESS, AS WELL AS THE PROBLEM THAT THEY DIN’T HAVE ANY WATCH FOR THEM TO FEEL UP WITH AS HE BECAME DEHYDRATED.  OBSTACLES SUCH AS “TUMBLEWEEDS” AND “PAVEMENT BLOCKING SNAKES” ALSO PLAYS A ROLE IN AFFECTING THE CYCLISTS AS HE MOVE ON THE “@NUM1 ROAD” ONLY DOING “12 MPH.” ONE FINAL, AND LAST OBSTACLE WAS THE TERRAIN HE RODE ON.  THE OBSTACLE BEING A “LONG CROPPING HILL,” THIS MADE THE CYCLIST EXHAUSTED, AS HE USES MUCH ENERGY TO SUMMER THE HELL, HE WAS ??? ???? ??? ???	3.0	2.0		3.0																					
7455	3	The features of the setting really affected the cyclist. The author wrote of rough terrain and isolation. “Flat roads was replaced by short, rolling hills tumbleweeds crossed my path and a ridiculously large snake”. After reading this information and the descriptions. I inferred that the author was alone in the desert with awful conditions. I go inferal a tone of resentment also. He seemed to wish he hadn’t taken the “shortcut” that landed him in the desert. The hot weather was another factor that affected the author, trying to keep my balance in a dehydrated state. He seems to have not really planned how long the ride would be and how to conserve water. The rough terrain desolation and hot temperatures seemed to have affected the cyclist / author.	2.0	3.0		3.0																					
